Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,target,dt
2.063133105408821,1.4668385321180302,-2.9298657110285853,-1.2545746919613505,0.21357100944700946,2.0347681428697286,1.3786382307994631,1.4553350009501451,0.6014521586280869,1,2019-08-08
0.9796309520834298,-3.5586019595589335,1.0803359090699804,1.3851417623149376,-2.7178622489707758,0.45439673871697245,-1.9624834992667592,-2.1905049265127206,2.1996910886741916,1,2019-08-08
0.8608357738810009,1.084646539683964,-1.6391619365280046,-0.6431099700013675,1.377268707964306,-1.6078599081041123,1.093000719492943,0.9859647198990369,-0.0805056412642523,0,2019-08-08
0.1719729721751445,0.8547803578448009,-0.015462550214977555,-1.353302499203337,-1.5259620225670596,2.9787022524762343,-0.5190200520158996,0.006584851189986862,3.222932606024051,0,2019-08-08
-3.128056561410138,-0.5728516090751492,-2.0816443054472122,-0.06192388265792026,-2.8424009945058852,-1.4411906114405837,0.04922586892326719,-3.536298873899961,-4.479845830544907,1,2019-08-08
-0.5057925335487486,-3.2893763716868927,-1.652402387876055,-1.1738296136092081,0.0005315633361362426,1.9591824482032818,-1.8517940952935823,-1.980766383887937,3.4425155666598246,1,2019-08-08
-0.8421851614083912,-2.3589483727196536,0.16301193147516513,0.3153791632723359,-0.567110254456024,-1.2135454791630793,-1.5925173561951054,-1.5823180262129806,-3.691210731695739,1,2019-08-08
0.552537657649569,2.2579420576968983,-1.2543669046830286,-2.0294914073856676,2.0184617679115933,2.2601669994122826,0.776293128718435,2.2046446489922173,-0.1311978060825869,0,2019-08-08
-0.9034250644142751,-1.102941358747377,-2.21758985124964,0.5440024006574898,-1.5953374412954116,3.873387966700906,-2.528775759981154,0.040607266155486155,1.0528565015578213,1,2019-08-08
-0.0674245932937253,-2.7089122916808894,1.1924719747420656,-0.06957986241897118,-0.7187555079662211,0.26202083462124703,-2.9810307754488847,-0.39146071649320563,1.605909474267852,1,2019-08-08
1.209597633202086,0.606436244431361,-1.608201805649083,-1.3446531842125256,-3.0830374007398604,2.03060781761316,-0.11466125189357157,0.1019950718284004,4.8116700763211755,1,2019-08-08
1.892177586955544,0.20172218739830916,-0.44072596849620826,1.5683176750712207,1.106470548790065,-0.6042606946102727,-1.043715532733129,-0.032905731369645363,1.206655026825925,0,2019-08-08
3.576364957059011,3.7107419949871563,-0.8566150611484044,0.7921546727357052,0.7719713293393923,1.119476378451437,-5.1391328290495,0.05873745737568459,2.2090414260712095,1,2019-08-08
0.11764428814863981,-0.36608178807321734,-0.1671827832221232,-1.939787576812855,-0.8451569334809315,0.5757001944855886,1.1569538392065977,0.8352404589503006,-0.7827293499752067,1,2019-08-08
-0.28240431956305045,-2.7361803664190454,0.2416525547573508,-0.14405567320750112,-0.09176324491700061,2.3743884564073414,-2.4955243851779123,-0.1980802646790073,4.7672485837925835,1,2019-08-08
-1.6164457855136485,-0.24207048720114155,0.8957630897633458,1.7070972557973176,0.12524037328438298,3.4507522069176715,-0.8291470917210367,2.0171272086657708,0.9676956750785558,1,2019-08-08
0.42520364537426947,-1.405062635469106,-0.2673170771838458,0.695505187986668,-0.9409093771826648,-1.2483741015426,-2.20401567351484,0.17834207440936123,2.3267408390898625,0,2019-08-08
-3.574990467780507,-0.8794238631234635,3.3069239489259625,1.2702615727552746,-4.510743387796779,-0.4341592970357283,-1.680200763791261,-1.1325367119234766,3.343697357994716,0,2019-08-08
-0.9770951818085438,0.9819459643948197,-0.6739967197170266,1.1068525134681515,-1.1456469861937233,1.3396951049927832,-1.6086881732582934,1.3776671558506082,1.764472373051585,0,2019-08-08
0.7230229030315479,-0.08139484383078976,0.38301760099405524,-0.7410892195026513,0.5134680597475173,2.62390552264414,-2.9773060933146347,-0.008196915651383474,0.7874749650687082,1,2019-08-08
0.19182877695501244,0.0233480848361306,-1.5805597284704083,0.578607628564871,-0.6051437523928839,-2.225467639074759,-2.3761981041550904,1.4442292473567617,1.670762975380541,0,2019-08-08
0.919773175115777,0.4152013625113435,0.6343523533650031,0.7992577458324673,-1.7191454537691173,0.9800716922527897,-1.1716685521668833,0.27957146441415803,1.6725486227099955,0,2019-08-08
-1.5030463773820752,0.007928299825500584,2.2796712662417438,1.3902392013690998,0.03285380605286636,-0.9350531463502513,-3.5797381618236046,3.0248728115905252,-1.2103320139120313,1,2019-08-08
1.4863367960767793,0.855695711329311,2.6182354745215513,0.8250779831452416,0.6988492184938929,2.1087432622817217,-1.176402754871289,-0.9400189678299312,-1.56971268361732,1,2019-08-08
0.3798988584856132,1.7788620359544032,-1.2806527665427903,0.5721622479900258,-0.7883758781014698,1.0436600232926607,0.27442666037832264,1.7549925682180412,-8.333883738620429e-05,1,2019-08-08
2.7061580981429376,1.9232079194524379,-0.7557829122091614,0.6872473485356676,-2.1433990931841507,-0.6467101609193086,-1.2477548390649444,-0.5602226512406018,0.6035729236677455,1,2019-08-08
-0.5321898022623432,1.3437947668387262,2.3844380198678943,-1.8277001503830514,-3.8382939612593594,0.7685108546386523,-0.14064612854056002,0.7513543649744483,1.1367273084897478,0,2019-08-08
0.8769612377526901,-5.214802617476605,-3.734159029430819,0.10020729069577258,2.982226517162566,1.8428611726946018,0.5745892709594757,3.3386212312668806,-0.29532869703283404,0,2019-08-08
1.8209663927918818,4.232845185339547,-4.021348432178907,-0.5327827479737917,-0.17024685286758245,-0.19068503485368826,-3.4306903483137883,2.9277932777183757,6.561748723338585,1,2019-08-08
-1.0932449317585005,-1.3694874491287008,0.512438444161745,0.7784660110742699,-1.7438500440662108,0.5816945633018165,-1.394010084018786,-2.179358976417381,3.41465442435867,1,2019-08-08
-2.03068333730784,-2.0974404289737376,0.3859313962048593,-0.8451067951379213,1.2292633997743616,1.0115914265558732,-3.5244522883679847,0.840207022369691,1.7553999986519608,1,2019-08-08
-2.6411786761305107,0.9894481678211443,1.1479620182604475,-0.9667166717794675,-3.047321481972557,-0.47184225967832905,-2.1831527664143295,1.0613250786975972,1.4903368099155017,0,2019-08-08
2.031205357520939,-1.9743833296437976,-2.9919611827521684,1.8713479077922517,1.3928425173031624,-0.27207806193548256,1.3278802583136842,2.3585653706480283,-1.12084362950737,1,2019-08-08
0.8226551482787541,1.5382672734895357,0.13521652044353294,-0.7066431511817386,-0.8974493237213534,-0.6871356417868205,1.7449475202757867,1.3543272307094476,0.45751763209542057,1,2019-08-08
-1.9310206248804342,0.5531524019387489,-0.26600422828995374,0.7916188572002838,-0.7712912909798466,-0.6803441182012911,-0.06191234864814499,-0.5610723778574982,-3.6632410554523953,1,2019-08-08
0.5816545398307233,-1.8480876815227747,0.48160987231799235,1.4144698410779075,2.0533601460126274,-0.7618118163686661,-3.1682490967038643,-0.4482161703588493,0.1484766799760957,1,2019-08-08
-1.2445800019636353,-1.288295290300387,1.1557596323347412,3.068302180921316,-1.6175530293369385,-2.6060432065330983,-2.0273083140612544,-2.5658264570997473,-1.6284128771995268,1,2019-08-08
-3.558064043330246,1.2204216873337321,-0.8923420583417276,1.6366253045762187,0.4771861188970986,-1.6969342909353,-3.678168427760082,1.4965969329008408,-0.6188379163258012,1,2019-08-08
1.0495521868366322,0.9613496280994432,-0.46987627502576146,1.1222081312655028,1.7276677277385293,-0.16138648739404837,-2.390076746061528,2.8483962220323615,1.451911877993485,1,2019-08-08
0.6001755003126265,-0.9278581022275434,-0.15785056259080255,-0.08542446254111027,-0.4896932095776566,0.6739256634582234,-2.438521794544942,0.04792628345754457,4.850998761661395,1,2019-08-08
-2.109696771682176,-0.30977511119739065,-3.2058500506730527,-2.1393710072112584,-0.36273310169120654,0.1547404340035241,-0.6181016909423661,-1.345472231238781,-1.6382444313368572,1,2019-08-08
-1.2326921942751863,-1.2338407111120189,-1.6800725597709625,-0.2559229388363362,-0.41727823510095324,0.8922578796064722,-1.065291867378561,-0.8441185713063551,0.051580434970844635,1,2019-08-08
-2.0940074058932208,0.1037205740318049,-1.393822052496298,-1.4583851466969788,-2.2262451489951243,-1.1482280269975642,-2.18673446715906,-0.7162102993857191,-0.24100696602182003,1,2019-08-08
-0.8253088702213982,-1.0020418010814214,0.7678876495237434,0.33167379470968755,0.6540817860430787,-0.7554814887366671,-2.8570304026378217,0.8220296000026034,0.1407916820016598,0,2019-08-08
3.2993472588887904,2.578265482394492,-5.045619064031251,-0.7944371079373445,-3.7060081726622576,-1.0441995338735444,-2.3294954968488883,0.10865017977091018,1.1773741361347845,1,2019-08-08
0.3440759345800405,-1.0161767322095607,-3.4774711078797997,0.7489939931553149,-1.7422009052690295,1.7599484835290462,0.3751238140105543,-2.087027564277193,2.0577673312231513,1,2019-08-08
-0.06921946999420481,0.6952885976059703,-3.270159004214094,-0.2786628309549223,-2.56277094368228,-0.5402159689975968,1.2248184127853463,2.617174802504085,1.7606550397359146,1,2019-08-08
0.09606601376221924,0.2560124366683315,-2.6714654770337676,0.37382021673935195,0.4815321929254829,-0.49939275346483825,-1.2107948371114867,0.8990639773784695,-2.472624583401785,0,2019-08-08
-3.3557168341036063,1.2741355026651076,-0.4734572317907987,0.3296293216293361,3.408714517029557,2.6556467601330853,0.2761332798748358,-0.017072320000249164,1.5107401438423858,0,2019-08-08
-0.1983770683485212,-0.14811019663106495,0.6047906248843816,-1.171150006025783,-0.907395369061512,2.325066319406142,-1.3526469373792327,-0.07290056489403773,0.791509513726366,1,2019-08-08
-0.8638435934893408,0.2903929050556082,0.9335915649536922,0.5629882763675454,-0.9806782324833418,0.7958790104905066,1.773849259755658,1.8699370929827004,1.2078454693020158,1,2019-08-08
-0.19204016716532457,-3.2650157245876295,-4.270641612066732,0.11060983149444753,0.5136436720432336,-0.24161506584145487,-0.5570324559977671,4.378823690630796,-0.30896450887070437,0,2019-08-08
0.1443834522313242,-1.8530919790712925,-4.28042555908194,1.6408549895270648,-1.6462519241026579,1.3266203217193349,1.5229642525769078,-3.423403631501366,-2.462372075355316,1,2019-08-08
0.8501862429542671,-2.130659047931361,1.341673841785577,1.0177144743759559,0.6387645402810543,-0.3096138547432957,-2.1824961036103856,0.3342227430739201,-0.6587820048937777,1,2019-08-08
1.3327349786711915,-0.8513133460285063,-0.5879063265361695,-1.6188283035065691,0.49284635307736047,0.7470247445864493,-2.0580979546811626,0.9353460962720571,2.7778199342041177,0,2019-08-08
-2.0234783041005233,0.3011152788315471,-2.029779828748944,-0.5689944524036075,-4.067417838916026,1.7541320385357053,1.7867941438308033,-3.0393025148469768,0.9122795083045818,1,2019-08-08
1.3734722144017457,-1.133329126490089,-1.3922813750339378,2.210784988762911,-3.080690888260048,2.267407206672543,0.6275211133091835,-1.7566589366363639,3.6275581415685743,1,2019-08-08
-5.068435324242341,-1.3248314489589257,-0.9560744859762291,-0.9358600492862998,-2.840210421012925,-1.2577684873119788,-1.6352679673285568,-4.10086499255499,-1.2486112870014585,1,2019-08-08
1.321486141399153,-0.22903435970916675,0.830130259875196,-0.7058602579615864,1.363886930071072,-0.4554940273050211,-1.5960179949344924,3.079387728229672,2.243639179884495,0,2019-08-08
-0.09822039908131175,-3.1535499538129446,-2.2996829818167464,-0.43282769380487696,-0.9747897472519955,0.9113524939185879,-0.633335271930002,-3.7623899168325536,1.2989994102607878,1,2019-08-08
-2.1851384146759307,0.8203376078136076,-1.9928780778105253,0.49959348623344796,-1.9550369470863664,0.25339062746945573,-0.06714411427588352,-0.5487364169149809,-1.5815139513874419,1,2019-08-08
0.9424429138827909,4.985997716090462,-0.4376135592516678,-0.7228970651440026,-2.698836216863185,3.1428504491770344,0.2947891447752612,2.5072073669165107,0.9597842460363811,0,2019-08-08
2.528718084414036,-0.07665260279692676,-2.539729282407801,0.6176751469748519,0.05470850162028007,2.5189262064255855,0.4249119194262113,1.124027437005874,2.292825561873165,0,2019-08-08
3.037609964312112,3.473202631517783,-3.859902411487792,-0.7162456560117332,-2.6681638769977725,-1.1970020428574561,-2.416357497393109,1.1349904736257153,3.1940647372386834,1,2019-08-08
-0.48631146627992433,-1.7839075134444133,-2.562824761516937,-0.364550955530161,-1.5741935680016812,2.231693961596448,1.0864443226442493,-2.9170763919807365,0.8791172570240693,1,2019-08-08
-2.094972360103626,-0.9756294962130764,-0.7953690115217453,-0.5271081162336184,-1.9006866974457068,-1.6565140920059789,-1.7551420408623233,-2.3219357918172867,-1.3870093422782315,1,2019-08-08
2.184040682764691,2.8633238980821805,-0.08415881498474764,1.594394493856037,1.397531113769372,0.5532480693096982,-2.219369020844299,2.1052425938990824,1.5969310251855497,1,2019-08-08
-3.0773129359586386,0.15113493071490824,0.4907129457340367,1.605991552767354,0.21858140489792965,1.270181852792878,1.8154550093118003,1.1458437755428519,1.7339158988218564,0,2019-08-08
2.510311610986378,-4.645060800708075,-0.8067732551821083,0.3398016974111337,-0.26686354279306657,1.5710596726213586,-0.7620926824103069,-2.990886028091344,2.425078485823717,1,2019-08-08
1.1258935201980274,2.6926755108335763,-0.37227271872110956,0.011523417876051077,-0.8677829176961274,2.113667834568063,-0.9590668208955044,2.095498511973254,0.025559876448455365,0,2019-08-08
-0.4789205186504446,-0.5135227891296547,1.6063298431949358,0.5956368377984864,0.7777044794014129,1.6656193857570827,-0.18908296631136934,-0.5402764118477384,1.26367605683581,0,2019-08-08
4.843830699635712,2.8331591429383836,-0.3724779786847301,0.07799908358215422,-1.051015293908391,-1.764933718757038,-1.7546042125859262,-0.9775300409515658,-1.937303717895376,0,2019-08-08
-0.9607144438414633,-1.21103603144397,-1.788820282901301,-1.0231732756334506,0.07055622213770973,1.5086198642561306,-1.7272415031486907,-0.012708291583295783,1.6309878642275748,1,2019-08-08
-2.044150663734948,0.04857580202855383,0.9932539772910706,0.18996872546967386,-4.460103234601454,-3.47300423858003,-1.1228321415550302,3.887757792762646,1.800565412373587,0,2019-08-08
1.2491358624916333,2.813935421334382,-0.9030472003787516,-1.2604543702877158,-0.7206513264681109,-1.622440675958341,1.0087555163912882,2.7285463175242683,2.7167621655587064,1,2019-08-08
-2.176246330646508,-0.20888836424796664,0.1981121072057851,0.5700881948283791,-0.8732521864533033,-1.4503157798936526,-2.51260134641487,-1.163223278683001,0.6172149580389907,1,2019-08-08
-3.0765960178926512,-0.7504766462521812,-1.373689279458182,1.5851320514913652,-2.653075114381021,0.7924308955212271,0.45007980314476204,-4.341268708970721,1.9960203160889023,1,2019-08-08
-1.0326349873726564,0.6397178352314397,0.6311270955107232,-0.07545804261514992,-0.5092317919815795,2.5101285308317833,-1.1859282201210273,1.8356096402007351,2.816051387556482,1,2019-08-08
2.461279129366409,2.294138050423244,-1.277572103881437,2.502350246136509,-0.6822878954204614,3.0514106794626485,1.0920344163683744,2.6903896118025123,1.489505735492524,0,2019-08-08
-0.4219867991011808,0.9347712806838384,-2.9834803446993563,0.780063058137187,3.925271016534158,2.848985088775616,-0.4963697894631899,2.285837628148226,3.073484487922889,0,2019-08-08
-2.214420077938244,-1.9397188420705138,-1.839325287561035,1.256869994100839,-0.5361908761953524,3.7285861244835923,-1.4918809705309897,2.5708658899824255,1.4837599249658102,1,2019-08-08
-1.420692199194947,3.6678299002473795,-0.8887825749795463,0.7397078046161778,-1.02695774632504,-0.6975026867491759,-0.03129282043868231,0.871075382198684,0.8563963580481825,1,2019-08-08
-0.3315902657270152,-0.4073955916666324,0.4929310571262838,1.7952206936349888,-0.6409815839635002,2.0476346420538194,-0.39215519074591854,0.6198290402503057,0.1884450632206882,0,2019-08-08
1.1236391110069857,1.3921194273209103,-1.99356126946945,-1.6140088849768042,0.2571211088437516,0.04699277251369438,-1.3349738988099495,2.5945798591880394,2.029566985001198,1,2019-08-08
0.754822736746139,-2.427787376887878,-1.486630044594416,0.9168729415403036,0.046641760700196766,3.427694846450731,-0.22525363456469216,-0.5025887247315263,2.6517364958755807,1,2019-08-08
-0.04808896405388241,0.2942027823976515,-1.5580878893984673,1.4544661026370158,0.31999381177619035,0.705808073485479,-0.5602140451768141,0.4488968722544674,0.1443379425652932,1,2019-08-08
0.41283588466328414,-1.483120944222705,0.7217737401545056,0.6103708551734436,0.0625658456237509,-0.2802060445865876,-3.0985865524581646,0.8676149317759302,1.4724125427166928,1,2019-08-08
1.5285253366452634,1.2621310190736077,-0.9713661576776722,-0.434168109662403,-2.388358447665877,-3.124263493880997,1.8874594840887595,0.7669146225309469,0.21380008463458688,0,2019-08-08
1.068227700570016,0.42598468630522524,0.6937484668338553,-0.09127924779962841,-2.5667688929414036,1.935297404817712,-0.64994113142236,1.6019150954235606,2.3872100774331324,0,2019-08-08
4.06513985179088,-1.3991104615794296,-1.1449914596967927,-0.7212259582913286,2.3806812502369787,-1.343940699113182,-2.9044619457673706,4.081381748209352,-0.4510668251395823,0,2019-08-08
3.1080563151346756,3.428384639106289,-0.40248597088916716,0.0777985526498239,-1.0087660294888725,1.4019962178379797,-1.3766174122115002,3.395218580399249,-0.16500365414175622,0,2019-08-08
-0.5147861374909746,2.5586527868632145,1.3279871513301904,-2.853262044776425,1.0014405768585783,0.5833303296033354,-0.7972705952261046,1.786928158615971,-4.049689321609947,0,2019-08-08
2.537227725136185,0.3435972198825815,-1.978513114435628,0.20831320442138648,1.7177076103693114,-1.511872109940806,-3.1264074011902614,3.84600939724333,-0.22425286374209674,0,2019-08-08
3.5280906458855514,-0.5756056480721726,-2.4783364891711903,0.7275868217877457,2.8966842980446015,-1.2082267981901815,-0.22929846840836232,2.149967317637672,-0.8791617140363778,1,2019-08-08
-1.9472684054961906,-0.3359440941405857,1.5440696045666753,-0.18539821661037736,-2.1382172154275265,0.027168547808725685,-1.0341276109614197,-1.1473255585881952,0.9170601435127352,1,2019-08-08
-5.126173859497998,1.4839420854672927,-0.9696605578981803,1.0498446529868442,-1.2185967050298534,-1.0953017639780116,-1.134905216569965,-1.2365324796885162,-1.7939777998677346,1,2019-08-08
1.3616666054616458,2.3258168349507313,-0.42559154982066283,-1.3277184423650437,-1.5227216967890194,-1.7067641901280406,0.6647277486011173,1.3057834795644188,3.355690727141161,1,2019-08-08
0.44969569673859244,0.8625012198654712,-1.9446498268176278,1.3850345693427588,-0.19725732933365314,3.8726393393284204,1.483527791680464,0.8502215436700299,3.1866496043606474,0,2019-08-08
1.15741958569581,-0.13333290845951862,-0.8281321617255863,-1.0810029075704155,-0.07436481956809982,2.194509121867427,-0.9365156140584172,1.6654392140679932,2.91394887165258,1,2019-08-08
-0.4357764089685635,-0.5238827335325084,-0.9341095018608865,0.3006026619953539,0.36912632373432774,0.33141031601663073,0.49318713130001124,3.0128900048623786,1.57517881548995,0,2019-08-08
-0.1247494884778706,-2.2097826754024052,0.16339329959914417,-1.8829865674629187,2.5933764284756196,1.002581471269996,-0.9541712200887861,-1.3565008046773035,1.2744417397975776,0,2019-08-08
0.4648325092355647,-0.3604569826880598,-1.955265140753922,0.7191508984931196,-2.572169126507897,2.7283842131523266,-1.7887171775598432,-1.220149763384443,-0.7770707310094179,1,2019-08-08
2.1820851775398866,0.8234521286473366,-2.3363583551588882,0.41144322153498697,-0.9319366829631008,1.0974776657723622,-3.267920809542678,-0.04591346952379527,0.4394092721967521,0,2019-08-08
-2.3703191724964428,1.6769406116508891,-0.24193254062416902,-1.6245244483399934,-1.9881278687670592,-1.7369740928173276,-1.9012352981667924,-0.5253349323746394,0.711435028021753,1,2019-08-08
0.0875888417191173,0.4950155370238406,-0.8145278873965641,-0.597449036334405,0.7133070118640388,-1.1231582887853397,-0.559647626653941,0.6288860431272207,2.5459767497592876,0,2019-08-08
2.213610578211637,-1.7866477058077495,-2.620878324478921,0.7114875721974016,2.764515006063223,0.9428128531706276,-0.8780704455942095,1.0388651165292602,-1.0571407485095303,0,2019-08-08
-1.317587764318151,-0.8414308793813282,-1.9602500671301994,-0.2335993218436848,-0.9038575894818002,3.8578252126887875,-3.044609145547396,1.2815622509356672,3.182103796289552,1,2019-08-08
1.3244050625062551,0.19697930036697076,-2.930481675415875,-0.23018925944882465,-2.9136333586382657,0.6056066251360797,-1.271939952829728,-0.48013210782035853,0.33483127491788256,1,2019-08-08
3.6265424666878094,2.4516313292241243,-4.3741152178405285,-1.388483131972458,-1.6001828356877756,-0.9604025827066344,-2.950040160099746,0.20811646755038138,0.8653149316911937,1,2019-08-08
-1.2036143259146086,-0.9959867390337046,-0.8822728053158144,0.8317738831699117,-1.4376937584722767,2.708959391748475,-0.9880107397418902,0.8611555346887174,1.3729356844972762,1,2019-08-08
-0.015169802764861684,-0.1864428270402817,2.334440916720282,1.6919945646597219,-3.2824696830183147,0.5174363413913822,-1.4331497876463448,-0.4201484162961978,1.661150806189688,0,2019-08-08
-0.3868027033629383,-0.7036949492180304,-1.5954196051156417,-1.486256616202415,-2.7159795261543844,-3.1681085450196926,-0.11789136641103304,3.451323745638739,0.2681418614209299,0,2019-08-08
-1.8081576770671162,-1.720115125904158,-0.22633384273644086,0.5245330088525236,-1.4262380396910905,3.6834415156983225,0.5554647162259537,0.1483626832999615,-1.780890036101824,1,2019-08-08
-1.904069181905296,3.349674774604002,-0.9469577075674914,-1.0379804111864532,0.8546497592594268,2.2129049933399765,0.8921301341498556,1.3447292034101257,1.8698544806108317,0,2019-08-08
1.3721013343232848,-0.46304262477929625,-0.5463339162759853,0.0017438638138506037,1.7176153178685039,1.2800226075838748,-1.7469897340450493,2.989620668956548,0.056707394921017173,1,2019-08-08
0.9058905589377794,0.701887619115265,-1.9028311911468965,-2.3347752317297052,-1.3643075988979247,2.6021179405538395,-3.264580977875843,-0.2368252221330568,0.9154818034551295,1,2019-08-08
0.239792527732826,-0.40521677706837533,-3.2074629409881488,-1.2201378624494956,-2.3813686628295625,3.486728563510731,2.0319430510104763,-1.8880639438805495,2.7345003963416348,1,2019-08-08
1.8729317563237617,0.9759219217210336,-2.66380807332293,0.642270566837027,-2.0973345833577905,2.5352925412288934,1.8168661234442314,0.3236144957031556,1.2651277854659173,1,2019-08-08
-2.8722322983747524,0.5560873288072797,-0.8153969652801755,-0.5975387628559824,-1.0799315589454144,0.4664803284481791,0.1638177686223231,-1.8103211940879635,0.06027647575695949,1,2019-08-08
-0.24797106645877742,-0.15073764042446391,-0.7153007412258836,2.1002783153870412,0.0900080937627622,-0.6267733016873619,-1.8754600456594357,-0.9986564249855813,1.2453781185789516,0,2019-08-08
1.917816141760035,1.3639242237431959,-6.257291283474726,0.2951245350491024,-1.7272686376851278,1.1060688850770415,-5.286631233364458,0.8141633838768721,4.315117296317883,1,2019-08-08
-2.8536707529778136,1.7885555080855524,1.7444637062634463,0.9402954538815284,-3.616849202689892,1.5936923482911407,1.447310960219696,0.9449414213320463,3.2934607746628988,0,2019-08-08
0.21518874115687503,2.9035900643141708,-0.41916452658198533,0.04913616747573117,-0.5855912582195986,1.2196309769733007,-0.9771733677953276,2.4187504183692723,-0.6403806145899152,0,2019-08-08
2.0022304054617703,-0.11918749567179165,-1.6543813288885687,-0.6946256757589302,2.4497431598234805,-0.16117832079817118,-1.199141632230287,-0.3057033623353559,0.3014497558489826,0,2019-08-08
-0.9108848215035988,-0.14011746395359514,-0.6059834891860347,-1.4744851934473755,-2.3865427099908527,1.2512020219237847,1.19431981788772,0.38289008988127965,1.2683160477034245,1,2019-08-08
0.08799474239287108,0.9330825473757168,0.6858872070104663,-0.09802094861403789,-1.7721851636263226,-1.1453423458265417,0.26166364185331237,-2.437306048167345,2.821058429125208,0,2019-08-08
-3.633781617066722,-1.5677010368166493,-1.6866593459509827,0.20617112101716664,-2.0099263742722626,-0.5370701100856065,-0.7185072402579025,-3.263312265745451,-3.5859979574972303,1,2019-08-08
